Incident Id;Primary Charge;Street;City;State;Zipcode;Date of Arrest;Time of Arrest;Age;Race;Gender;Ethnicity;Type of Arrest;Drugs or Alcohol Present;Weapon Present;Disposition;latitude_longitude
27616;P/W/I/S/D MARIJUANA;FORDHAM BLVD;CHAPEL HILL;NC;27516;2011-10-28;9:10 PM;;;;;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.893533,-79.056888642
27614;FRAUD-OBT PROPERTY  F;MLK & UMSTEAD;CHAPEL HILL;NC;;2011-10-28;11:30 AM;42;W;M;;TAKEN INTO CUSTODY (WARRANT/LP);;UNARMED;CLEARED BY ARREST;35.925057,-79.054119
27613;REFUSING TO PAY FOR A TAXICAB;1505 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-28;3:59 AM;18;B;F;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.930238609,-79.033899867
27612;2ND DEGREE TRESPASS;105 BRIGHT SUN PL;CHAPEL HILL;NC;27516;2011-10-27;7:31 PM;19;B;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.954550179,-79.058834389
27606;SOLICITING WITHOUT A PERMIT;BASNIGHT LN;CHAPEL HILL;NC;27516;2011-10-27;7:10 PM;21;B;M;;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.909408516,-79.06151519
27608;FAIL TO APPEAR/COMPL;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2011-10-27;7:40 PM;27;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;ARREST/NO INVESTIGATION;35.926893,-79.0529265
27607;FAIL TO APPEAR/COMPL;179 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-27;7:25 PM;43;B;F;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;ARREST/NO INVESTIGATION;35.914536,-79.053291
27610;ASSAULT-SIMPLE;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;;2011-10-27;9:49 PM;18;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.926893,-79.0529265
27611;WARRANT FOR ARREST;105 BRIGHT SUN PL;CHAPEL HILL;NC;27516;2011-10-27;7:37 PM;26;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;ARREST/NO INVESTIGATION;35.954550179,-79.058834389
27609;PANHANDLING;108 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-27;8:55 PM;49;B;M;;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.912817,-79.05519
27604;COMMUNICATE THREATS;109 CHARLESBERRY LN;CHAPEL HILL;NC;27517;2011-10-27;7:10 AM;21;W;M;;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.935523412,-78.999453168
27605;POSSESSION MARIJUANA;BASNIGHT LN;CHAPEL HILL;NC;27516;2011-10-27;7:01 PM;19;B;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.909408516,-79.06151519
27602;ASSAULT-SIMPLE;414 COLONY WOODS DR;CHAPEL HILL;NC;27517;2011-10-26;9:16 PM;43;W;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.934412725,-79.001954194
27603;2ND DEGREE TRESPASS;FOUNTAIN RIDGE ROAD;CHAPEL HILL;NC;27514;2011-10-26;8:00 PM;54;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.936542695,-79.004749379
27600;FAIL TO APPEAR/COMPL  M;150 EAST FRANKLIN STREET;CHAPEL HILL;NC;;2011-10-26;4:46 PM;22;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;ARREST/NO INVESTIGATION;35.913258,-79.053462
27601;CONCEALING MDSE/SHOPLIFTING;201 S ESTES DR;CHAPEL HILL;NC;27514;2011-10-26;7:37 PM;20;W;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.929737,-79.026858
27598;THREATENING PHONE CALL;ESTES DR NEAR AIRPORT RD;CHAPEL HILL;NC;27514;2011-10-24;12:58 AM;29;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.942030894,-79.057516565
27599;LARCENY -  ALL OTHER  M;CRAIG ST AND SYKES ST;CHAPEL HILL;NC;27516;2011-10-24;9:15 PM;50;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.914608,-79.0657695
27597;STALKING;213 PINEGATE CIR;CHAPEL HILL;NC;27514;2011-10-23;1:31 PM;30;W;M;H;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;ARREST/NO INVESTIGATION;35.949543034,-79.009186499
27595;BREAKING/LARC-FELONY;159 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-23;1:42 AM;18;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;CLEARED BY ARREST;35.913949595,-79.053774365
27594;FAIL TO APPEAR/COMPL;WEST FRANKLIN AND MALLETE;CHAPEL HILL;NC;27514;2011-10-22;11:50 PM;20;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.91171,-79.059528
27592;FAIL TO APPEAR/COMPL  F;133 W FRANKLIN ST;CHAPEL HILL;NC;27516;2011-10-22;9:56 PM;28;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;ARREST/NO INVESTIGATION;35.912052,-79.057539
27590;FAIL TO APPEAR/COMPL;211 COLUMBIA PL W;CHAPEL HILL;NC;27516;2011-10-22;1:21 PM;27;W;M;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;ARREST/NO INVESTIGATION;35.921858344,-79.058421393
27587;LARCENY -  ALL OTHER;201 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-22;1:21 AM;24;I;M;N;ON VIEW;U;UNARMED;CLEARED BY ARREST;35.914572,-79.052877
27593;LARCENY -  ALL OTHER;123 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-22;8:59 PM;33;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.913530744,-79.054864821
27596;ASSAULT ON FEMALE/SIMPLE ASSAULT;112 ASHLEY FOREST RD;CHAPEL HILL;NC;27514;2011-10-22;9:25 PM;56;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.944318575,-79.056459068
27591;ASSAULT & BATTERY;100 MAIN STREET;CARRBORO;NC;27510;2011-10-22;8:23 PM;38;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.910189,-79.072128
27583;IMPAIRED DRIVING DWI;FRANKLIN ST AND RALEIGH ST;CHAPEL HILL;NC;27514;2011-10-21;4:33 AM;25;A;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.915679,-79.04925
27585;FAIL TO APPEAR/COMPL;147 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-21;6:35 PM;42;W;F;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;ARREST/NO INVESTIGATION;35.913788245,-79.05420397
27589;CONCEALING MDSE/SHOPLIFTING;1801 FORDHAM BLVD;CHAPEL HILL;NC;27514;2011-10-21;2:19 PM;26;W;M;N;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.947764,-79.012791
27581;MISDEMEANOR LARCENY;1710 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-21;2:25 AM;24;W;M;N;ON VIEW;U;UNARMED;CLEARED BY ARREST;35.93625007,-79.027106686
27582;LARCENY;1710 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-21;12:33 AM;18;W;F;N;ON VIEW;U;UNARMED;CLEARED BY ARREST;35.93625007,-79.027106686
27588;DRUGS-MISD POSS;KNOLLS @ CREST;;;;2011-10-21;2:46 PM;19;B;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;40.72324,-113.28834
27584;FAIL TO APPEAR/COMPL;998 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-21;7:38 AM;38;W;M;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;ARREST/NO INVESTIGATION;35.921065202,-79.038761509
27586;MAINTAIN DWELLING;100 W ROSEMARY ST;CHAPEL HILL;NC;27516;2011-10-21;8:39 PM;60;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;ARREST/NO INVESTIGATION;35.913980796,-79.056595671
27579;IMPAIRED DRIVING DWI;100 STINSON ST;CHAPEL HILL;NC;27516;2011-10-20;1:37 AM;21;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.919149879,-79.059084611
27580;FAIL TO APPEAR/COMPL;157 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-20;11:27 PM;38;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;ARREST/NO INVESTIGATION;35.913878381,-79.053952044
27576;BREAKING/LARC-FELONY;750 S MERRITT MILL RD;CHAPEL HILL;NC;27516;2011-10-19;9:58 AM;19;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;CLEARED BY ARREST;35.903403,-79.067763
27578;UNAUTHORIZED USE OF CONVEYANCE;111 WEATHERSTONE DR;CHAPEL HILL;NC;27514;2011-10-19;6:51 AM;21;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;ARREST/NO INVESTIGATION;35.965467,-79.046451
27577;2ND DEGREE TRESPASS;175 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-19;10:01 AM;55;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.914130769,-79.053313631
27575;2ND DEGREE TRESPASS;144 W FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-18;5:10 PM;48;B;M;N;SUMMONED/CITED;N;UNARMED;ARREST/NO INVESTIGATION;35.912637461,-79.057329087
27574;POSS MARIJUANA MISD  M;;CHAPEL HILL;NC;;2011-10-17;3:14 PM;;;;;ON VIEW;;UNARMED;CLEARED BY ARREST;35.91489,-79.05677
27573;FAIL TO APPEAR/COMPL;100 W ROSEMARY ST;CHAPEL HILL;NC;27516;2011-10-17;12:09 PM;41;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;ARREST/NO INVESTIGATION;35.913980796,-79.056595671
27572;DAMAGE-REAL PROPERTY;606 N ESTES DR;CHAPEL HILL;NC;27514;2011-10-16;12:59 PM;;;;;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.935153548,-79.046522576
27571;FAIL TO APPEAR/COMPL;1208 RALEIGH RD;CHAPEL HILL;NC;27517;2011-10-16;10:51 AM;32;B;F;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;ARREST/NO INVESTIGATION;35.907561,-79.025499
27570;OPEN CONTAINER;HILLSBOROUGH ST AND BOLINWOOD CIR;CHAPEL HILL;NC;27514;2011-10-15;8:10 PM;23;A;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.92323,-79.0516395
27569;ASSAULT ON FEMALE/SIMPLE ASSAULT;250 S ESTES DR;CHAPEL HILL;NC;27514;2011-10-15;1:27 AM;25;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.925579,-79.0287075
27568;ASSAULT-SIMPLE;159 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-15;3:48 AM;22;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.913949595,-79.053774365
27567;LARC BY EMPLOYEES;1501 E.FRANKLIN STREET;CHAPEL HILL;NC;27514;2011-10-14;7:30 AM;52;B;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.92971,-79.0345665
27566;IMPAIRED DRIVING DWI  M;MATIN LUTHER KING BLVD;CHAPEL HILL;NC;27514;2011-10-13;1:04 PM;42;W;M;;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.942030894,-79.057516565
27565;BREAKING/LARC-FELONY;305 PRICHARD AVE EXT;CHAPEL HILL;NC;27516;2011-10-13;1:51 PM;18;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.914788713,-79.058326593
27562;POSSESSION MARIJUANA;US 15/501 NEAR RIDGEFIELD RD;CHAPEL HILL;NC;27516;2011-10-12;3:56 PM;21;W;M;;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.925706412,-79.024602206
27555;WEAP-SCHOOL PROPERTY;1709 HIGH SCHOOL RD;CHAPEL HILL;NC;27516;2011-10-11;12:10 PM;;;;;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.947206362,-79.080563127
27560;CONCEALING MDSE/SHOPLIFTING;81 S ELLIOTT RD;CHAPEL HILL;NC;27516;2011-10-11;4:29 PM;33;W;F;N;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.934281986,-79.028500514
27557;RESISTING ARREST;319 LONE PINE RD;CHAPEL HILL;NC;27514;2011-10-11;12:33 PM;;;;;ON VIEW;;UNARMED;CLEARED BY ARREST;35.923460791,-79.046184965
27558;POSS STOLEN GOODS;309 LONE PINE RD;CHAPEL HILL;NC;27514;2011-10-11;10:27 AM;;;;;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.922449347,-79.047695418
27559;ASSAULT-SIMPLE;150 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-11;8:05 PM;49;B;M;;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.913258,-79.053462
27556;RESISTING ARREST;400 N BOUNDARY ST;CHAPEL HILL;NC;27514;2011-10-11;12:25 PM;;;;;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.921299172,-79.048654738
27553;2ND DEGREE TRESPASS;108 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-10;11:55 PM;38;B;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.912817,-79.05519
27554;ASSAULT ON GOVERNMENT OFFICIAL;100 W ROSEMARY ST;CHAPEL HILL;NC;27516;2011-10-10;6:47 PM;52;W;M;H;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.913980796,-79.056595671
27549;WORTHLESS CHECK;102 PINEGATE CIR;CHAPEL HILL;NC;27514;2011-10-10;3:19 AM;42;B;F;N;SUMMONED/CITED;N;UNARMED;ARREST/NO INVESTIGATION;35.948142,-79.008714
27561;FAIL TO APPEAR/COMPL;ESTES ROAD AND EAST FRANKLIN STREET;CHAPEL HILL;NC;27514;2011-10-09;5:22 PM;39;B;M;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;ARREST/NO INVESTIGATION;35.929296,-79.034301
27545;IMPAIRED DRIVING DWI;600 SYKES ST;CHAPEL HILL;NC;27516;2011-10-09;2:46 AM;21;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.916305345,-79.066018244
27548;FAIL TO APPEAR/COMPL;1001 S HAMILTON RD;CHAPEL HILL;NC;27517;2011-10-09;3:21 PM;34;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;ARREST/NO INVESTIGATION;35.907525,-79.0233525
27544;ASSAULT-POINT GUN;112 COLE ST;CHAPEL HILL;NC;27516;2011-10-09;1:07 AM;57;B;M;N;ON VIEW;Y;HANDGUN;CLEARED BY ARREST;35.905619829,-79.064951672
27547;IMPAIRED DRIVING DWI;0 ESTES DR/FORDHAM BLVD;CHAPEL HILL;NC;27517;2011-10-09;11:21 AM;21;B;F;N;ON VIEW;Y;UNARMED;ARREST/NO INVESTIGATION;35.92512,-79.0249905
27538;FORGERY-PRESCRIPTION;828 MARTIN LUTHER KING JR BLVD;CH;NC;27514;2011-10-08;12:22 PM;20;W;F;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;ARREST/NO INVESTIGATION;35.926893,-79.0529265
27537;ASSAULT ON FEMALE;1250 EPHESUS CHURCH RD;CHAPEL HILL;NC;27517;2011-10-08;12:14 PM;59;B;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.933913,-79.0219395
27534;DRUNK / DISRUPTIVE;N. COLUMBIA AND W. ROSEMARY;CHAPEL HILL;NC;27514;2011-10-08;3:12 AM;43;B;M;;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.914068,-79.0562925
27541;OPEN CONTAINER;325 W ROSEMARY ST;CHAPEL HILL;NC;27516;2011-10-08;5:17 PM;55;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.912378852,-79.060639569
27539;DRUG PARAPHERNALIA;399 WEST DR/MANNING DR;CHAPEL HILL;NC;27599;2011-10-08;12:29 PM;22;B;M;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.903727,-79.0526385
27535;CAUSE FALSE BRDCAST;407 VILLAGE CROSSING DR;CH;NC;27517;2011-10-08;9:45 AM;;;;;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.90479407,-79.007164575
27546;FAIL TO APPEAR/COMPL;703 N COLUMBIA ST;CHAPEL HILL;NC;27516;2011-10-08;7:20 AM;28;B;M;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.92034124,-79.059649934
27542;IMPAIRED DRIVING DWI;200 PINEGATE CIR;CHAPEL HILL;NC;27514;2011-10-08;5:14 PM;25;W;M;H;ON VIEW;Y;UNARMED;ARREST/NO INVESTIGATION;35.947701,-79.010271
27540;OPEN CONTAINER;WEST CAMERON AVE AND SOUTH COLUMBIA ST;CHAPEL HILL;NC;27514;2011-10-08;5:40 PM;55;W;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.91072,-79.0543395
27532;POSSESSION MARIJUANA;US 15-501 / BENNETT RD;CHAPEL HILL;NC;27516;2011-10-07;3:16 PM;23;W;M;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.885673,-79.061301
27531;POSSESSION MARIJUANA;NORTH ESTES AND MARTIN LUTHER KING JUNOIR BOULEVARD;CHAPEL HILL;NC;27514;2011-10-07;3:59 PM;23;B;M;;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.935191,-79.0561305
27533;DRUNK / DISRUPTIVE;101 MANNING DR;CHAPEL HILL;NC;27514;2011-10-07;10:30 PM;48;B;M;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.905356,-79.0510815
27536;POSSESSION MARIJUANA;N ESTES @ MLK JR BLVD;CHAPEL HILL;NC;27514;2011-10-07;11:43 AM;28;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.935191,-79.0561305
27527;ASSAULT ON FEMALE;1250 EPHESUS CHURCH RD;CHAPEL HILL;NC;27517;2011-10-06;3:44 PM;27;W;M;H;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.933913,-79.0219395
27528;ASSAULT ON FEMALE;204 GARDEN ST;CHAPEL HILL;NC;27517;2011-10-06;6:25 PM;34;B;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.941592945,-79.008870596
27543;ASSAULT ON GOVERNMENT OFFICIAL  M;COLUMBIA @ MCCAULEY;CHAPEL HILL;NC;27514;2011-10-05;1:00 AM;20;B;F;N;ON VIEW;U;UNARMED;CLEARED BY ARREST;35.908686,-79.0529805
27526;PUBLIC URINATION;150 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-05;4:20 PM;47;B;M;;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.913258,-79.053462
27525;2ND DEGREE TRESPASS;100 W FRANKLIN ST;CHAPEL HILL;NC;27516;2011-10-05;1:30 PM;45;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913093925,-79.056024223
27521;OPEN CONTAINER;179 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-04;12:18 AM;46;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.914536,-79.053291
27522;IMPAIRED DRIVING DWI;ROOSEVELT DR NEAR E. FRANKLIN;CHAPEL HILL;NC;27514;2011-10-04;3:56 AM;24;W;M;H;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.923327288,-79.035943117
27524;UNDERAGE POSSESSION;1100 HWY 54 BYPASS;CHAPEL HILL;NC;27516;2011-10-04;10:20 PM;19;W;F;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.900757,-79.066323
27523;POSSESSION MARIJUANA;502 SYKES ST;CHAPEL HILL;NC;27516;2011-10-04;5:49 PM;25;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;CLEARED BY ARREST;35.91612,-79.065729
27520;FAIL TO APPEAR/COMPL;130 S ESTES DR;CHAPEL HILL;NC;27514;2011-10-02;4:10 AM;47;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.927670074,-79.031010263
27519;ASSAULT & BATTERY;1033 SALUDA CT;CHAPEL HILL;NC;27514;2011-10-02;4:13 AM;35;A;F;;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.958928798,-79.054087823
27517;UNDERAGE POSSESSION;112 CHURCH ST/W ROSEMARY ST;CHAPEL HILL;NC;27516;2011-10-01;11:36 PM;19;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913159,-79.058682
27514;FAIL TO APPEAR;101 MANNING DR;CHAPEL HILL;NC;27514;2011-10-01;1:39 AM;21;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.905356,-79.0510815
27515;IMPAIRED DRIVING DWI  M;1800 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-10-01;2:16 AM;21;W;M;H;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.936523,-79.0253685
27518;UNDERAGE POSSESSION;112 CHURCH ST/W ROSEMARY ST;CHAPEL HILL;NC;27516;2011-10-01;11:36 PM;19;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913159,-79.058682
27513;DRUGS-MISD POSS  M;E FRANKLIN ST/US 15-501;CHAPEL HILL;NC;27516;2011-10-01;2:22 AM;22;W;M;H;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.940447,-79.0221915
27516;ASLT INFL BODY INJURY;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2011-10-01;5:45 PM;47;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;CLEARED BY ARREST;35.926893,-79.0529265
27511;ASSAULT-SIMPLE;500 UMSTEAD DR;CHAPEL HILL;NC;27516;2011-09-30;1:39 AM;29;W;F;;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.924769,-79.065504
27510;ASSAULT ON FEMALE/SIMPLE ASSAULT;500 UMSTEAD DR;CHAPEL HILL;NC;27516;2011-09-30;3:33 AM;39;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.924769,-79.065504
27507;COMMUNICATE THREATS;NORTH COLUMBIA NEAR ROSEMARY STREET;CHAPEL HILL;NC;;2011-09-29;7:23 PM;48;B;M;;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.9109855,-79.065963
27509;OPEN CONTAINER;440 W FRANKLIN ST;CHAPEL HILL;NC;27516;2011-09-29;5:20 PM;46;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.911197,-79.0624035
27506;BREAKING AND/OR ENTERING;828 MARTIN LUTHER KING JR BLVD;CH;NC;27514;2011-09-29;8:44 AM;;;;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.926893,-79.0529265
27504;DRUGS-MISD POSS;1709 HIGH SCHOOL RD;CHAPEL HILL;NC;27516;2011-09-28;3:41 PM;;;;;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.947206362,-79.080563127
27505;POSS STOLEN GOODS;MAIN ST;CARRBORO;NC;27510;2011-09-28;5:21 PM;26;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;ARREST/NO INVESTIGATION;35.914892589,-79.083362828
27503;POSS OF STOLEN GOODS;1709 HIGH SCHOOL RD;CHAPEL HILL;NC;27516;2011-09-28;2:49 PM;18;B;M;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.947206362,-79.080563127
27508;POSSESSION MARIJUANA;MAIN STREET;CARRBORO;NC;;2011-09-28;9:30 PM;25;B;F;;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.914892589,-79.083362828
27498;CONSUMING ON UNAUTHORIZED PREMISES;150 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-09-27;3:47 PM;46;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913258,-79.053462
27500;DRUNK / DISRUPTIVE;121 SOUTH COLUMBIA STREET;CHAPEL HILL;NC;;2011-09-27;8:07 PM;48;B;M;;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.91202578,-79.055046371
27496;B&E-VEHICLE;NEW STATESIDE AND BRIGHT SUN PLACE;CHAPEL HILL;NC;27514;2011-09-27;1:39 PM;35;W;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.955063,-79.0587585
27552;OPEN CONTAINER;150 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-09-27;2:10 PM;29;B;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913258,-79.053462
27551;OPEN CONTAINER;150 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-09-27;3:47 PM;49;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913258,-79.053462
27550;OPEN CONTAINER;150 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-09-27;3:47 PM;49;B;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913258,-79.053462
27497;POSSESSION ON UNAUTHORIZED PREMISES;150 E ROSEMARY ST;CHAPEL HILL;NC;27514;2011-09-27;3:47 PM;47;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.914838303,-79.054215869
27499;LARCENY -  ALL OTHER;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2011-09-27;9:32 PM;;;;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.926893,-79.0529265
27501;OPEN CONTAINER;150 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-09-27;5:50 PM;22;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913258,-79.053462
27502;ASSAULT & BATTERY;130 S ESTES DR;CHAPEL HILL;NC;27514;2011-09-27;8:46 PM;51;B;M;;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.927670074,-79.031010263
27512;LARCENY -  ALL OTHER;738 PRITCHARD AVE;CHAPEL HILL;NC;27516;2011-09-27;7:53 PM;;;;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.920120818,-79.061095204
27494;OPEN CONTAINER;1520 E FRANKLIN ST;CHAPEL HILL;NC;27514;2011-09-26;11:11 PM;49;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.932224218,-79.032130996
27488;WARRANT FOR ARREST;316 LINDSAY STREET;CHAPEL HILL;NC;27514;2011-09-26;10:14 AM;;;;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.91429893,-79.060821048
